propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,parkingSpace,newDevelopmentFinished
94371336,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/44/0f/ea/887075997.jpg,560094773,5,,155000.0,flat,sale,35.0,False,1,1,Calle del Amparo,Madrid,Madrid,Centro,es,Lavapiés-Embajadores,40.4073804,-3.699284,False,https://www.idealista.com/inmueble/94371336/,813,False,good,False,False,4429.0,{'typology': 'flat'},"{'subtitle': 'Lavapiés-Embajadores, Madrid', 'title': 'Piso en Calle del Amparo'}",False,False,False,False,False,,
94371329,,560094764,0,,1380000.0,flat,sale,350.0,False,1,1,Calle Hermano Gárate,Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4591751,-3.6977431,False,https://www.idealista.com/inmueble/94371329/,4955,False,good,False,False,3943.0,{'typology': 'flat'},"{'subtitle': 'Cuzco-Castillejos, Madrid', 'title': 'Piso en Calle Hermano Gárate'}",False,False,False,False,False,,
94371246,,560094490,0,4,132300.0,flat,sale,53.0,False,1,1,Calle Codorniz,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3796351,-3.7475921,False,https://www.idealista.com/inmueble/94371246/,5579,False,good,False,False,2496.0,{'typology': 'flat'},"{'subtitle': 'Vista Alegre, Madrid', 'title': 'Piso en Calle Codorniz'}",False,False,False,False,False,,
94371229,,560094489,0,3,195900.0,flat,sale,84.0,False,1,1,Calle Codorniz,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3832351,-3.7510921,False,https://www.idealista.com/inmueble/94371229/,5534,False,good,False,False,2332.0,{'typology': 'flat'},"{'subtitle': 'Vista Alegre, Madrid', 'title': 'Piso en Calle Codorniz'}",False,False,False,False,False,,
94371209,,560094467,0,4,557200.0,flat,sale,106.0,False,1,2,Calle de Ángel Ganivet,Madrid,Madrid,Retiro,es,Niño Jesús,40.4085,-3.66941,False,https://www.idealista.com/inmueble/94371209/,2711,False,good,False,False,5257.0,{'typology': 'flat'},"{'subtitle': 'Niño Jesús, Madrid', 'title': 'Piso en Calle de Ángel Ganivet'}",False,False,False,False,False,,
94371016,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5e/5a/e4/887072955.jpg,540014246,5,,95900.0,flat,sale,55.0,False,3,1,Plaza de Cazador,Madrid,Madrid,Carabanchel,es,Abrantes,40.3777522,-3.7327458,False,https://www.idealista.com/inmueble/94371016/,4932,False,good,False,False,1744.0,{'typology': 'flat'},"{'subtitle': 'Abrantes, Madrid', 'title': 'Piso en Plaza de Cazador'}",False,False,False,False,False,,
94370976,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2c/ca/8e/887071853.jpg,51033575,3,,112000.0,flat,sale,70.0,False,1,2,Calle Condesa de Teba,Madrid,Madrid,Carabanchel,es,Buena Vista,40.3728625,-3.7557797,False,https://www.idealista.com/inmueble/94370976/,6601,False,good,False,False,1600.0,{'typology': 'flat'},"{'subtitle': 'Buena Vista, Madrid', 'title': 'Piso en Calle Condesa de Teba'}",False,False,False,False,False,,
94370375,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/40/5a/3f/887050651.jpg,NM00750,37,5,250000.0,flat,sale,81.0,True,2,2,"Calle de Cazalegas, 5",Madrid,Madrid,Carabanchel,es,Abrantes,40.3747678,-3.7257186,True,https://www.idealista.com/inmueble/94370375/,4925,False,good,False,True,3086.0,{'typology': 'flat'},"{'subtitle': 'Abrantes, Madrid', 'title': 'Piso en Calle de Cazalegas, 5'}",True,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94370180,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/37/f6/0e/887043935.jpg,SRB_SOLVIA_55806,7,2,140000.0,flat,sale,80.0,False,3,1,barrio Puerta Bonita,Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3797656,-3.7415663,False,https://www.idealista.com/inmueble/94370180/,5215,False,good,False,False,1750.0,{'typology': 'flat'},"{'subtitle': 'Puerta Bonita, Madrid', 'title': 'Piso'}",False,False,False,False,False,,
94370178,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d0/cd/cd/887043915.jpg,SRB_SOLVIA_55170,8,3,145000.0,flat,sale,86.0,False,3,1,barrio San Isidro,Madrid,Madrid,Carabanchel,es,San Isidro,40.3930999,-3.7399694,False,https://www.idealista.com/inmueble/94370178/,4119,False,good,False,False,1686.0,{'typology': 'flat'},"{'subtitle': 'San Isidro, Madrid', 'title': 'Piso'}",False,False,False,False,False,,
94341597,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/1c/8a/db/886321206.jpg,MIGUEL ARREDONDO,6,2,239400.0,flat,sale,49.0,True,2,1,"Calle de Miguel Arredondo, 22",Madrid,Madrid,Arganzuela,es,Chopera,40.3951038,-3.695636,True,https://www.idealista.com/inmueble/94341597/,2210,False,good,False,True,4886.0,{'typology': 'flat'},"{'subtitle': 'Chopera, Madrid', 'title': 'Piso en Calle de Miguel Arredondo, 22'}",False,False,False,False,False,,
94370169,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6c/6e/18/887043532.jpg,SRB_SOLVIA_46803,8,1,95000.0,flat,sale,60.0,False,3,1,barrio San Diego,Madrid,Madrid,Puente de Vallecas,es,San Diego,40.3818712,-3.666358,False,https://www.idealista.com/inmueble/94370169/,4646,False,good,False,False,1583.0,{'typology': 'flat'},"{'subtitle': 'San Diego, Madrid', 'title': 'Piso'}",False,False,False,False,False,,
94370157,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0a/da/8b/887043220.jpg,SRB_SOLVIA_40482,14,,240000.0,flat,sale,59.0,False,3,1,barrio Imperial,Madrid,Madrid,Arganzuela,es,Imperial,40.4024333,-3.7153689,False,https://www.idealista.com/inmueble/94370157/,1857,False,good,False,False,4068.0,{'typology': 'flat'},"{'subtitle': 'Imperial, Madrid', 'title': 'Piso'}",False,False,False,False,False,,
94369658,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/7d/da/a0/887028332.jpg,,26,1,238000.0,flat,sale,80.0,True,2,1,Calle Carboneras,Madrid,Madrid,Latina,es,Lucero,40.4008444,-3.7483519,False,https://www.idealista.com/inmueble/94369658/,4340,False,good,False,True,2975.0,{'typology': 'flat'},"{'subtitle': 'Lucero, Madrid', 'title': 'Piso en Calle Carboneras'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94369534,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/b7/5c/887024972.jpg,ALIMD-48443677,11,4,75640.0,flat,sale,50.0,False,1,1,Calle de Rocafort,Madrid,Madrid,Villaverde,es,San Cristóbal,40.3404579,-3.6854744,False,https://www.idealista.com/inmueble/94369534/,8345,True,renew,False,False,1513.0,{'typology': 'flat'},"{'subtitle': 'San Cristóbal, Madrid', 'title': 'Piso en Calle de Rocafort'}",True,False,False,False,False,,
94369330,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/84/b2/36/887020234.jpg,,23,2,169000.0,flat,sale,55.0,True,2,1,"Calle Pablo Lafargue, 11",Madrid,Madrid,Ciudad Lineal,es,Ventas,40.4219469,-3.6520633,True,https://www.idealista.com/inmueble/94369330/,4171,False,good,False,True,3073.0,{'typology': 'flat'},"{'subtitle': 'Ventas, Madrid', 'title': 'Piso en Calle Pablo Lafargue, 11'}",False,False,False,False,False,,
94369230,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/fa/e7/887018041.jpg,rs 18,40,9,350000.0,flat,sale,67.0,True,1,1,"Calle de Rosario Pino, 18",Madrid,Madrid,Tetuán,es,Cuzco-Castillejos,40.4625881,-3.6935061,True,https://www.idealista.com/inmueble/94369230/,5362,False,good,False,True,5224.0,{'typology': 'flat'},"{'subtitle': 'Cuzco-Castillejos, Madrid', 'title': 'Piso en Calle de Rosario Pino, 18'}",False,False,False,False,False,,
94369292,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ae/bc/41/887018071.jpg,60000339,27,2,621000.0,flat,sale,151.0,True,5,1,Calle de las Fuentes,Madrid,Madrid,Centro,es,Sol,40.4160154,-3.7100826,False,https://www.idealista.com/inmueble/94369292/,833,False,renew,False,True,4113.0,{'typology': 'flat'},"{'subtitle': 'Sol, Madrid', 'title': 'Piso en Calle de las Fuentes'}",True,False,True,False,False,,
94356743,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/94/8e/85/886672946.jpg,M-115,25,1,153000.0,flat,sale,75.0,True,2,1,Calle Valmojado,Madrid,Madrid,Latina,es,Aluche,40.3910195,-3.7569981,False,https://www.idealista.com/inmueble/94356743/,5465,True,good,False,False,2040.0,{'typology': 'flat'},"{'subtitle': 'Aluche, Madrid', 'title': 'Piso en Calle Valmojado'}",True,False,False,False,False,,
94369007,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ba/95/d7/887010661.jpg,10060668895,11,bj,99000.0,flat,sale,60.0,True,2,1,"Calle Zarzuela, 1",Madrid,Madrid,Carabanchel,es,Buena Vista,40.3711694,-3.7472718,True,https://www.idealista.com/inmueble/94369007/,6255,False,good,False,False,1650.0,{'typology': 'flat'},"{'subtitle': 'Buena Vista, Madrid', 'title': 'Piso en Calle Zarzuela, 1'}",False,False,False,False,False,,
94368995,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/80/5f/887010617.jpg,10060479268,5,bj,275000.0,flat,sale,55.0,True,2,1,"Calle de Donoso Cortés, 5",Madrid,Madrid,Chamberí,es,Arapiles,40.4359922,-3.7052328,True,https://www.idealista.com/inmueble/94368995/,2408,False,good,False,True,5000.0,{'typology': 'flat'},"{'subtitle': 'Arapiles, Madrid', 'title': 'Piso en Calle de Donoso Cortés, 5'}",False,False,False,False,False,,
94369002,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e2/c4/f3/887010478.jpg,10060138215,7,bj,79000.0,flat,sale,65.0,False,1,1,"Calle Sanz Raso, 38",Madrid,Madrid,Puente de Vallecas,es,Numancia,40.394168,-3.6596602,True,https://www.idealista.com/inmueble/94369002/,4133,False,good,False,False,1215.0,{'typology': 'flat'},"{'subtitle': 'Numancia, Madrid', 'title': 'Piso en Calle Sanz Raso, 38'}",True,False,False,False,False,,
94368843,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/b6/25/ec/887007366.jpg,CARMEN/TOPETE,20,1,169000.0,flat,sale,58.0,True,2,1,Calle Topete,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4489917,-3.7042832,False,https://www.idealista.com/inmueble/94368843/,3832,True,good,False,False,2914.0,{'typology': 'flat'},"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Calle Topete'}",True,True,False,False,False,,
94368011,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/52/6e/dd/887000171.jpg,GRV,77,3,185000.0,flat,sale,108.0,True,3,1,Calle del General Ricardos,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3834425,-3.7371448,False,https://www.idealista.com/inmueble/94368011/,4660,False,good,False,False,1713.0,{'typology': 'flat'},"{'subtitle': 'Vista Alegre, Madrid', 'title': 'Piso en Calle del General Ricardos'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94368602,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9f/15/6e/886997916.jpg,,17,5,498000.0,flat,sale,100.0,True,3,1,Calle de Preciados,Madrid,Madrid,Centro,es,Sol,40.4181008,-3.7050355,False,https://www.idealista.com/inmueble/94368602/,548,False,good,False,True,4980.0,{'typology': 'flat'},"{'subtitle': 'Sol, Madrid', 'title': 'Piso en Calle de Preciados'}",False,False,False,False,False,,
94368557,,H,0,4,1950000.0,flat,sale,240.0,True,4,3,barrio Recoletos,Madrid,Madrid,Barrio de Salamanca,es,Recoletos,40.4224736,-3.6811523,False,https://www.idealista.com/inmueble/94368557/,1847,False,renew,False,True,8125.0,{'typology': 'flat'},"{'subtitle': 'Recoletos, Madrid', 'title': 'Piso'}",False,False,False,False,False,,
94368537,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/be/04/886996748.jpg,,23,bj,83000.0,flat,sale,44.0,True,2,1,Nueva Numancia,Madrid,Madrid,Puente de Vallecas,es,Numancia,40.3970192,-3.6635285,False,https://www.idealista.com/inmueble/94368537/,3686,True,good,False,False,1886.0,{'typology': 'flat'},"{'subtitle': 'Numancia, Madrid', 'title': 'Piso en Nueva Numancia'}",False,False,False,False,False,,
94368548,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9c/14/35/886996971.jpg,RP127202185702,10,4,358000.0,flat,sale,90.0,False,4,1,Costanilla de los Desamparados,Madrid,Madrid,Centro,es,Huertas-Cortes,40.4119318,-3.6961401,False,https://www.idealista.com/inmueble/94368548/,470,False,good,False,True,3978.0,{'typology': 'flat'},"{'subtitle': 'Huertas-Cortes, Madrid', 'title': 'Piso en Costanilla de los Desamparados'}",False,False,False,False,False,,
94368453,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/95/4a/9c/886994822.jpg,,37,en,445000.0,flat,sale,135.0,True,3,3,Calle de Luis Mitjans,Madrid,Madrid,Retiro,es,Adelfas,40.4028979,-3.6704092,False,https://www.idealista.com/inmueble/94368453/,2855,False,good,False,True,3296.0,{'typology': 'flat'},"{'subtitle': 'Adelfas, Madrid', 'title': 'Piso en Calle de Luis Mitjans'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94471362,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f2/89/f6/886992011.jpg,1º  B,5,1,340000.0,flat,sale,98.0,True,3,2,"Calle Pedro Alonso, 10",Madrid,Madrid,Hortaleza,es,Canillas,40.4659992,-3.6339914,True,https://www.idealista.com/obra-nueva/94471362/,8011,False,newdevelopment,True,True,3469.0,{'typology': 'flat'},"{'subtitle': 'Canillas, Madrid', 'title': 'Piso en Calle Pedro Alonso, 10'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False
94368344,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/cf/44/886992010.jpg,Bajo C,5,bj,365000.0,flat,sale,90.0,True,3,2,"Calle Pedro Alonso, 10",Madrid,Madrid,Hortaleza,es,Canillas,40.4659992,-3.6339914,True,https://www.idealista.com/obra-nueva/94368344/,8011,False,newdevelopment,True,True,4056.0,{'typology': 'flat'},"{'subtitle': 'Canillas, Madrid', 'title': 'Piso en Calle Pedro Alonso, 10'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False
94368398,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a1/cf/44/886992010.jpg,2º  D,5,2,265000.0,flat,sale,62.0,True,2,2,"Calle Pedro Alonso, 10",Madrid,Madrid,Hortaleza,es,Canillas,40.4659992,-3.6339914,True,https://www.idealista.com/obra-nueva/94368398/,8011,False,newdevelopment,True,True,4274.0,{'typology': 'flat'},"{'subtitle': 'Canillas, Madrid', 'title': 'Piso en Calle Pedro Alonso, 10'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",False
94368445,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/55/b1/ae/886994433.jpg,VENTAS,26,3,230000.0,flat,sale,73.0,True,2,1,Calle Virgen del Coro,Madrid,Madrid,Ciudad Lineal,es,Concepción,40.431679,-3.6580249,False,https://www.idealista.com/inmueble/94368445/,4055,False,good,False,True,3151.0,{'typology': 'flat'},"{'subtitle': 'Concepción, Madrid', 'title': 'Piso en Calle Virgen del Coro'}",True,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94368087,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4e/0c/b7/886991221.jpg,DELICIAS REAL ESTATE/ JAIME,39,1,337000.0,flat,sale,104.0,True,3,1,Calle de Tomás Borrás,Madrid,Madrid,Arganzuela,es,Chopera,40.3968452,-3.6953664,False,https://www.idealista.com/inmueble/94368087/,2025,True,good,False,False,3240.0,{'typology': 'flat'},"{'subtitle': 'Chopera, Madrid', 'title': 'Piso en Calle de Tomás Borrás'}",True,False,False,False,False,,
94368294,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/3f/8b/39/886989561.jpg,ID2050625,23,1,227000.0,flat,sale,71.0,True,3,1,Calle de Alcalá,Madrid,Madrid,San Blas,es,Salvador,40.4403864,-3.6344573,False,https://www.idealista.com/inmueble/94368294/,6272,False,good,False,True,3197.0,{'typology': 'flat'},"{'subtitle': 'Salvador, Madrid', 'title': 'Piso en Calle de Alcalá'}",True,False,True,False,False,,
94368190,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/9e/c0/97/886985441.jpg,,21,bj,422000.0,flat,sale,174.0,True,3,3,Calle de Los Molinos,Madrid,Madrid,Tetuán,es,Berruguete,40.4577877,-3.7058455,False,https://www.idealista.com/inmueble/94368190/,4818,False,good,False,False,2425.0,{'typology': 'flat'},"{'subtitle': 'Berruguete, Madrid', 'title': 'Piso en Calle de Los Molinos'}",False,False,False,False,False,,
94287573,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/ab/9a/886838783.jpg,,37,2,295000.0,flat,sale,59.0,True,2,1,"Calle de Lérida, 67",Madrid,Madrid,Tetuán,es,Cuatro Caminos,40.4568367,-3.7000659,True,https://www.idealista.com/inmueble/94287573/,4690,False,good,False,True,5000.0,{'typology': 'flat'},"{'subtitle': 'Cuatro Caminos, Madrid', 'title': 'Piso en Calle de Lérida, 67'}",True,False,False,False,False,,
94367840,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/71/1b/3b/886975429.jpg,,35,4,179500.0,flat,sale,72.0,False,2,1,Calle oca,Madrid,Madrid,Carabanchel,es,Vista Alegre,40.3908205,-3.7348832,False,https://www.idealista.com/inmueble/94367840/,3942,True,good,False,True,2493.0,{'typology': 'flat'},"{'subtitle': 'Vista Alegre, Madrid', 'title': 'Piso en Calle oca'}",True,False,True,False,False,,
94367827,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d3/15/2c/886975059.jpg,Fede/NiñoJesus,32,5,615000.0,flat,sale,135.0,True,3,2,Plaza Niño Jesús,Madrid,Madrid,Retiro,es,Niño Jesús,40.411325,-3.6749219,False,https://www.idealista.com/inmueble/94367827/,2188,True,good,False,True,4556.0,{'typology': 'flat'},"{'subtitle': 'Niño Jesús, Madrid', 'title': 'Piso en Plaza Niño Jesús'}",True,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94367963,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/90/5b/886978929.jpg,ACP257,25,ss,159000.0,flat,sale,31.0,False,1,1,Hermosilla,Madrid,Madrid,Barrio de Salamanca,es,Fuente del Berro,40.4264165,-3.6667038,False,https://www.idealista.com/inmueble/94367963/,3138,False,good,False,True,5129.0,{'typology': 'flat'},"{'subtitle': 'Fuente del Berro, Madrid', 'title': 'Piso en Hermosilla'}",False,False,False,False,False,,
94290433,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/dd/cb/36/889671965.jpg,sb162913,123,2,219000.0,flat,sale,85.0,True,4,1,barrio Quintana,Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4392755,-3.6412622,False,https://www.idealista.com/inmueble/94290433/,5705,False,renew,False,False,2576.0,{'typology': 'flat'},"{'subtitle': 'Quintana, Madrid', 'title': 'Piso'}",True,True,False,False,False,,
94368033,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/57/06/a3/886978796.jpg,RP31202185679,28,3,139000.0,flat,sale,66.0,True,3,1,Calle de Manises,Madrid,Madrid,Latina,es,Águilas,40.3738232,-3.762764,False,https://www.idealista.com/inmueble/94368033/,6964,False,good,False,False,2106.0,{'typology': 'flat'},"{'subtitle': 'Águilas, Madrid', 'title': 'Piso en Calle de Manises'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94367910,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6e/7c/66/886978477.jpg,,9,1,340000.0,studio,sale,140.0,True,0,1,Paseo de Santa María de la Cabeza,Madrid,Madrid,Arganzuela,es,Acacias,40.4002591,-3.6986418,False,https://www.idealista.com/inmueble/94367910/,1607,False,good,False,True,2429.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Acacias, Madrid', 'title': 'Estudio en Paseo de Santa María de la Cabeza'}",False,False,False,False,False,,
94367981,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6b/8c/2b/886978580.jpg,ID2050624,13,1,199900.0,flat,sale,66.0,True,2,1,Calle de Albarracín,Madrid,Madrid,San Blas,es,Simancas,40.4386813,-3.6352119,False,https://www.idealista.com/inmueble/94367981/,6130,False,good,False,False,3029.0,{'typology': 'flat'},"{'subtitle': 'Simancas, Madrid', 'title': 'Piso en Calle de Albarracín'}",False,False,False,False,False,,
94367988,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/c2/81/886978429.jpg,RP72202185691,42,9,330000.0,flat,sale,75.0,True,2,1,Calle Alejandro Casona,Madrid,Madrid,Fuencarral,es,Peñagrande,40.483594,-3.7280571,False,https://www.idealista.com/inmueble/94367988/,8015,False,renew,False,True,4400.0,{'typology': 'flat'},"{'subtitle': 'Peñagrande, Madrid', 'title': 'Piso en Calle Alejandro Casona'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94367993,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/75/14/83/886978302.jpg,RP14202185697,21,4,192100.0,flat,sale,57.0,False,3,1,Paseo de la Esperanza,Madrid,Madrid,Arganzuela,es,Acacias,40.399919,-3.7009551,False,https://www.idealista.com/inmueble/94367993/,1638,False,good,False,False,3370.0,{'typology': 'flat'},"{'subtitle': 'Acacias, Madrid', 'title': 'Piso en Paseo de la Esperanza'}",False,False,False,False,False,,
94367939,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f1/55/af/886976845.jpg,CLK00/UV/2021/000536,2,5,99000.0,flat,sale,59.0,True,2,1,Avenida de Daroca,Madrid,Madrid,Vicálvaro,es,Ambroz,40.407552,-3.615526,False,https://www.idealista.com/inmueble/94367939/,7228,False,good,False,False,1678.0,{'typology': 'flat'},"{'subtitle': 'Ambroz, Madrid', 'title': 'Piso en Avenida de Daroca'}",True,False,False,False,False,,
94367862,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/36/16/8d/886974784.jpg,,42,1,195000.0,flat,sale,79.0,True,3,1,Calle Fernán Caballero,Madrid,Madrid,Carabanchel,es,Comillas,40.3930259,-3.7102418,False,https://www.idealista.com/inmueble/94367862/,2544,False,good,False,False,2468.0,{'typology': 'flat'},"{'subtitle': 'Comillas, Madrid', 'title': 'Piso en Calle Fernán Caballero'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94367848,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/87/0c/65/886974740.jpg,,18,9,257000.0,flat,sale,77.0,True,3,1,Calle Germán Pérez Carrasco,Madrid,Madrid,Ciudad Lineal,es,Quintana,40.4351171,-3.6457276,False,https://www.idealista.com/inmueble/94367848/,5156,False,good,False,True,3338.0,{'typology': 'flat'},"{'subtitle': 'Quintana, Madrid', 'title': 'Piso en Calle Germán Pérez Carrasco'}",False,False,False,False,False,,
94366319,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/61/4b/d2/886973638.jpg,IZ-01900,7,bj,119000.0,flat,sale,41.0,True,2,1,Calle Pedro Barreda,Madrid,Madrid,Tetuán,es,Bellas Vistas,40.4503629,-3.7049446,False,https://www.idealista.com/inmueble/94366319/,3989,False,good,False,False,2902.0,{'typology': 'flat'},"{'subtitle': 'Bellas Vistas, Madrid', 'title': 'Piso en Calle Pedro Barreda'}",False,False,False,False,False,,
94367265,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/70/6e/7c/886961036.jpg,,56,6,430000.0,flat,sale,116.0,True,2,2,Paseo de las Yeserías,Madrid,Madrid,Arganzuela,es,Acacias,40.3973229,-3.7088538,False,https://www.idealista.com/inmueble/94367265/,2055,False,good,False,True,3707.0,{'typology': 'flat'},"{'subtitle': 'Acacias, Madrid', 'title': 'Piso en Paseo de las Yeserías'}",True,False,False,False,False,,
94367541,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c1/7b/c7/886968082.jpg,,21,1,289900.0,flat,sale,244.0,True,3,1,NICOLASA GOMEZ,Madrid,Madrid,San Blas,es,Canillejas,40.4434001,-3.613904,False,https://www.idealista.com/inmueble/94367541/,7988,False,renew,False,False,1188.0,{'typology': 'flat'},"{'subtitle': 'Canillejas, Madrid', 'title': 'Piso en NICOLASA GOMEZ'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
94367079,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/64/0a/2c/886956409.jpg,1713,38,2,290000.0,flat,sale,45.0,False,1,1,Calle de Gonzalo de Córdoba,Madrid,Madrid,Chamberí,es,Trafalgar,40.4314065,-3.7020064,False,https://www.idealista.com/inmueble/94367079/,1868,False,good,False,True,6444.0,{'typology': 'flat'},"{'subtitle': 'Trafalgar, Madrid', 'title': 'Piso en Calle de Gonzalo de Córdoba'}",False,False,False,False,False,,
94367492,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/f5/a7/17/886966543.jpg,Fernando Sorondo,16,4,179000.0,flat,sale,69.0,True,2,1,Calle Armengot,Madrid,Madrid,Carabanchel,es,San Isidro,40.3982704,-3.7174193,False,https://www.idealista.com/inmueble/94367492/,2322,False,good,False,True,2594.0,{'typology': 'flat'},"{'subtitle': 'San Isidro, Madrid', 'title': 'Piso en Calle Armengot'}",False,False,False,False,False,,
94367422,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/4b/39/bb/888194959.jpg,,3,3,125000.0,flat,sale,80.0,True,2,1,barrio Puerta Bonita,Madrid,Madrid,Carabanchel,es,Puerta Bonita,40.3780678,-3.7418978,False,https://www.idealista.com/inmueble/94367422/,5375,False,good,False,False,1563.0,{'typology': 'flat'},"{'subtitle': 'Puerta Bonita, Madrid', 'title': 'Piso'}",False,False,False,False,False,,
94367266,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/49/00/02/886961015.jpg,,24,1,550000.0,flat,sale,134.0,True,2,1,Calle del Rollo,Madrid,Madrid,Centro,es,Palacio,40.414702,-3.7109899,False,https://www.idealista.com/inmueble/94367266/,896,True,good,False,True,4104.0,{'typology': 'flat'},"{'subtitle': 'Palacio, Madrid', 'title': 'Piso en Calle del Rollo'}",True,False,False,False,False,,
